Date,Latitude,Longitude,Temperature_C,Humidity_%,AOD,Fires_Nearby,PM2.5,CO,AQI
2025-06-09,27.8145,68.5228,31.9,84.5,0.323,6,30.1,8.82,50
2025-06-07,10.2078,70.9676,34.0,25.4,0.894,2,87.9,18.37,100
2025-06-04,32.685,79.9045,32.2,62.7,0.425,4,38.1,12.33,50
2025-06-29,22.3592,95.0626,38.7,67.7,0.658,3,72.5,16.3,100
2025-06-07,21.937,86.4847,35.9,55.4,0.699,4,72.0,15.91,100
2025-06-29,25.1798,91.253,32.0,68.6,0.804,1,76.3,13.11,100
2025-06-18,31.9157,81.5249,33.1,32.1,0.265,4,24.0,3.03,50
2025-06-30,18.0865,78.4883,33.5,79.7,0.374,1,38.8,6.92,50
2025-06-02,27.6625,71.1436,34.0,29.8,0.504,1,65.9,8.91,100
2025-06-15,24.4062,93.4021,22.9,48.1,0.428,0,20.9,7.38,50
2025-06-01,15.7438,90.7116,30.5,25.3,0.985,1,92.8,23.44,100
2025-06-29,33.4803,72.8754,24.6,58.2,0.851,3,71.8,17.31,100
2025-06-22,31.1254,82.8556,38.4,66.9,0.532,0,65.8,8.91,100
2025-06-04,27.0951,82.1339,31.7,85.9,0.891,3,84.0,19.31,100
2025-06-18,32.6669,86.1277,31.0,71.8,0.413,0,63.6,7.22,100
2025-06-03,33.1515,95.4394,36.5,57.9,0.807,2,96.3,18.33,100
2025-06-05,28.5425,84.8134,34.1,85.3,0.301,3,46.0,8.01,50
2025-06-18,32.2734,83.6663,26.4,53.5,0.795,5,76.5,22.11,100
2025-06-25,28.2267,69.4594,31.6,59.3,0.511,2,67.5,10.64,100
2025-06-03,27.7241,69.8243,30.3,61.7,0.197,1,10.0,8.3,50
2025-06-07,25.9397,73.4331,23.3,48.7,0.346,5,19.0,10.82,50
2025-06-22,29.8288,68.9417,28.5,78.7,0.462,1,35.8,10.8,50
2025-06-24,12.5995,89.5572,31.1,33.0,0.774,5,77.3,14.0,100
2025-06-26,33.5453,88.9766,31.4,58.8,0.166,3,34.5,0.54,50
2025-06-01,33.2835,71.9456,24.6,70.6,0.694,0,83.3,10.66,100
2025-06-25,8.8482,92.2463,37.8,83.3,0.744,0,95.6,15.31,100
2025-06-14,31.9487,72.4888,31.5,81.9,0.689,2,70.2,16.29,100
2025-06-27,11.7372,76.7341,32.2,55.6,0.785,3,93.0,18.27,100
2025-06-28,17.7184,75.2203,34.0,65.0,0.26,2,46.8,6.28,50
2025-06-24,29.5617,78.7969,28.1,47.6,0.628,0,71.7,14.37,100
2025-06-04,12.662,75.3852,34.3,52.8,0.947,1,99.8,21.83,100
2025-06-02,31.721,82.1796,30.2,83.4,0.65,3,64.2,13.88,100
2025-06-11,32.1319,79.8148,27.5,85.1,0.65,2,54.7,15.12,100
2025-06-24,22.7166,96.6105,34.9,82.7,0.763,5,81.2,18.53,100
2025-06-06,8.1852,69.6219,39.5,29.7,0.4,4,46.3,11.61,50
2025-06-04,16.3241,72.1233,35.6,79.5,0.73,1,80.8,15.76,100
2025-06-25,25.8909,69.532,36.6,86.4,0.925,2,102.2,20.03,200
2025-06-20,36.4544,86.1494,29.4,45.3,0.11,2,10.0,1.99,50
2025-06-03,26.3226,69.5808,24.0,56.3,0.883,3,106.2,19.57,200
2025-06-15,15.5343,92.2568,39.5,74.5,0.297,1,46.9,5.76,50
2025-06-05,26.3862,82.8462,42.3,59.3,0.51,2,82.4,9.06,100
2025-06-30,23.6596,83.2832,39.7,89.5,0.867,3,113.3,19.44,200
2025-06-19,30.6155,84.2862,30.3,51.9,0.842,0,104.1,14.8,200
2025-06-01,11.1024,72.9536,26.2,70.0,0.903,2,75.5,18.97,100
2025-06-13,30.0698,73.733,26.7,75.5,0.946,2,84.2,19.19,100
2025-06-15,23.6967,77.2457,23.6,54.6,0.502,2,22.5,9.92,50
2025-06-27,35.9268,85.2114,31.5,80.0,0.691,1,55.2,17.13,100
2025-06-09,17.9143,74.0934,40.0,58.2,0.451,1,50.0,12.8,50
2025-06-22,26.346,71.3736,31.3,48.8,0.416,4,42.0,9.73,50
2025-06-09,35.0288,96.1334,33.5,27.5,0.488,1,53.1,12.25,100
2025-06-17,10.9728,68.6375,38.9,47.5,0.769,2,122.0,13.22,200
2025-06-12,35.1796,91.2782,30.0,71.4,0.551,0,60.1,8.66,100
2025-06-20,27.9487,90.853,42.2,84.5,0.833,1,111.3,17.04,200
2025-06-11,9.9673,76.6192,42.0,37.6,0.771,1,96.5,13.79,100
2025-06-21,16.7279,71.9332,31.3,44.9,0.118,1,10.0,3.61,50
2025-06-07,28.537,72.2232,29.1,30.8,0.667,0,68.3,13.92,100
2025-06-02,9.9532,88.2255,35.5,68.4,0.493,1,41.4,10.27,50
2025-06-21,24.8829,86.6414,30.3,87.2,0.511,2,49.7,15.95,50
2025-06-12,18.0306,90.6996,26.2,64.9,0.837,0,84.5,17.48,100
2025-06-07,26.0066,95.187,38.4,63.2,0.593,1,66.0,13.51,100
2025-06-02,9.3265,88.0659,38.1,58.7,0.897,2,103.8,19.91,200
2025-06-27,33.2746,72.5197,32.8,26.2,0.742,2,72.4,14.04,100
2025-06-29,36.2312,75.0598,25.7,71.1,0.598,1,42.3,16.36,50
2025-06-13,36.0975,92.4236,25.9,62.1,0.779,4,76.6,14.77,100
2025-06-02,29.7399,74.0699,32.5,66.3,0.135,2,27.7,4.27,50
2025-06-14,11.7725,70.1031,29.5,82.9,0.124,4,22.1,5.97,50
2025-06-30,29.9896,88.3951,30.3,74.9,0.175,1,15.5,5.97,50
2025-06-15,8.713,79.6733,37.1,74.7,0.494,2,38.3,10.26,50
2025-06-20,8.6416,94.6812,35.7,84.9,0.312,4,40.6,9.73,50
2025-06-11,17.3847,86.8574,38.9,89.3,0.986,2,124.6,18.62,200
2025-06-30,22.1707,70.6222,27.0,60.7,0.588,5,41.2,17.6,50
2025-06-12,30.3418,95.4878,30.3,27.6,0.696,2,87.9,14.59,100
2025-06-24,27.8156,75.4982,35.8,52.1,0.351,1,23.2,6.53,50
2025-06-19,20.9312,77.7792,34.2,75.1,0.39,1,49.3,7.02,50
2025-06-26,15.9352,79.6656,39.7,21.9,0.402,1,63.0,9.13,100
2025-06-24,36.9166,69.4855,34.1,24.0,0.729,2,93.7,12.42,100
2025-06-13,20.3593,82.3989,41.2,24.7,0.526,1,74.0,12.79,100
2025-06-24,21.0902,71.5762,34.7,71.2,0.566,2,60.4,11.13,100
2025-06-16,12.7451,79.6281,37.3,55.1,0.633,4,75.9,17.27,100
2025-06-14,31.0495,78.1706,30.4,45.8,0.792,2,73.0,14.36,100
2025-06-14,28.1168,90.4124,32.1,27.4,0.181,5,10.0,6.38,50
2025-06-02,14.4023,91.2919,36.6,71.3,0.799,3,87.4,18.59,100
2025-06-17,10.3891,72.449,40.1,42.5,0.607,4,80.8,15.46,100
2025-06-25,27.7345,78.63,35.6,38.6,0.702,1,88.9,13.51,100
2025-06-28,26.9808,78.8272,31.6,65.7,0.395,1,37.0,5.93,50
2025-06-04,15.9245,72.3909,38.9,59.1,0.468,2,74.9,9.45,100
2025-06-12,35.575,91.1552,21.0,45.4,0.308,1,15.6,8.99,50
2025-06-11,12.3807,88.5096,24.9,64.9,0.981,3,95.2,25.3,100
2025-06-19,20.5377,73.5211,35.4,39.0,0.547,2,70.3,8.69,100
2025-06-13,35.3649,78.6349,32.1,75.6,0.996,0,103.3,18.44,200
2025-06-10,20.1721,71.0683,35.0,36.1,0.541,0,60.7,7.36,100
2025-06-17,26.5173,86.218,32.3,31.1,0.298,0,48.8,4.86,50
2025-06-08,19.5302,71.5198,34.9,74.8,0.557,2,46.1,10.86,50
2025-06-18,15.9522,96.5921,27.9,69.6,0.136,2,10.9,1.33,50
2025-06-28,36.5354,90.6398,34.9,32.8,0.914,1,80.4,22.11,100
2025-06-08,19.8707,79.3169,37.0,28.1,0.837,3,76.2,20.53,100
2025-06-07,33.9289,84.7784,38.1,78.7,0.753,1,86.9,16.05,100
2025-06-25,14.6687,94.4289,42.1,74.4,0.649,2,77.8,13.76,100
2025-06-30,14.18,84.0689,33.2,42.9,0.622,1,87.8,14.73,100
2025-06-27,8.9029,73.0605,33.4,66.1,0.997,2,102.3,18.94,200
2025-06-20,26.8983,78.9824,24.4,28.7,0.35,2,38.0,8.48,50
2025-06-07,18.6873,92.4512,29.3,55.5,0.802,1,79.7,15.33,100
2025-06-12,33.0664,86.6822,31.0,21.3,0.623,2,51.8,18.15,100
2025-06-06,21.7231,86.871,37.3,47.4,0.978,0,91.1,16.84,100
2025-06-06,36.0776,93.1378,28.9,25.2,0.845,3,69.2,17.86,100
2025-06-05,13.3802,93.9252,36.0,53.3,0.999,1,112.2,17.89,200
2025-06-19,33.1901,94.674,32.0,49.5,0.629,3,81.9,15.58,100
2025-06-26,30.5213,70.7506,31.1,51.1,0.284,4,20.9,9.18,50
2025-06-04,30.3567,83.7797,33.2,23.2,0.553,1,68.5,10.16,100
2025-06-03,32.4987,89.4748,30.0,45.3,0.74,5,72.2,14.82,100
2025-06-20,30.0697,89.9509,29.9,73.0,0.797,0,68.9,15.17,100
2025-06-22,26.1604,85.5948,23.5,45.8,0.1,3,10.0,2.1,50
2025-06-23,11.8061,72.8368,30.8,70.1,0.555,3,72.6,12.73,100
2025-06-29,8.9433,91.1252,29.6,45.9,0.312,2,29.8,10.48,50
2025-06-21,34.7046,88.8832,29.4,49.6,0.887,1,96.1,19.56,100
2025-06-30,25.8829,70.4979,34.1,59.5,0.238,0,33.0,6.28,50
2025-06-23,31.0996,81.4505,35.3,86.5,0.7,5,81.1,16.49,100
2025-06-25,21.9641,73.0453,33.2,27.6,0.339,0,30.7,12.07,50
2025-06-10,11.4019,77.7868,37.0,22.3,0.421,0,57.5,8.65,100
2025-06-04,11.6304,68.5244,34.9,62.6,0.947,1,87.4,20.89,100
2025-06-25,27.8814,79.6096,30.5,86.4,0.316,2,36.0,9.52,50
2025-06-06,20.4789,83.9464,29.7,89.3,0.186,1,31.9,4.12,50
2025-06-01,13.8152,85.9679,33.6,53.9,0.162,5,39.6,6.15,50
2025-06-05,22.2562,87.2412,34.9,52.8,0.554,1,52.3,10.44,100
2025-06-16,9.8621,92.2524,39.0,65.1,0.678,2,85.7,14.6,100
2025-06-18,24.8772,74.2484,38.0,58.9,0.395,3,44.4,12.33,50
2025-06-09,15.8008,71.494,29.3,64.4,0.721,1,72.5,17.25,100
2025-06-05,31.1292,92.6946,31.5,81.2,0.155,1,37.0,4.98,50
2025-06-04,17.0005,72.5418,35.4,72.2,0.872,1,104.1,19.76,200
2025-06-04,21.2014,96.268,37.3,54.8,0.835,2,87.9,17.63,100
2025-06-15,8.337,92.4336,36.7,52.3,0.987,1,101.7,22.14,200
2025-06-05,10.101,82.5254,31.7,64.8,0.943,2,97.0,19.56,100
2025-06-09,19.3823,96.4612,25.7,51.9,0.421,2,36.5,6.15,50
2025-06-01,21.9182,70.8239,27.0,52.0,0.459,4,42.7,14.84,50
2025-06-13,25.4006,76.7889,33.4,21.1,0.771,1,67.3,15.51,100
2025-06-03,16.4582,86.5085,33.7,32.2,0.221,3,47.6,8.03,50
2025-06-22,28.1545,78.1502,26.5,54.2,0.383,3,54.0,8.43,100
2025-06-24,32.9435,94.9228,32.2,77.6,0.207,3,28.8,0.5,50
2025-06-20,30.6157,69.9032,35.2,39.5,0.509,3,50.0,11.53,50
2025-06-22,9.1489,83.9329,26.2,56.6,0.597,0,47.7,8.26,50
2025-06-22,21.9347,85.1351,37.5,44.1,0.29,0,30.8,7.31,50
2025-06-28,11.043,86.9291,30.1,27.3,0.124,2,10.0,3.02,50
2025-06-28,15.0193,75.4143,38.3,87.1,0.747,2,80.8,18.38,100
2025-06-23,36.6132,78.5724,29.3,79.8,0.118,0,15.0,2.83,50
2025-06-15,12.1324,92.4667,26.9,25.5,0.976,1,94.2,17.96,100
2025-06-08,22.4678,73.6533,29.7,70.4,0.299,0,44.7,7.32,50
2025-06-22,25.9265,91.9792,31.5,44.3,0.698,1,56.8,11.34,100
2025-06-03,28.3715,84.317,30.1,89.6,0.491,1,40.4,9.71,50
2025-06-02,24.2298,90.1034,30.9,41.2,0.154,0,10.0,0.5,50
2025-06-28,8.2834,88.6946,33.7,36.7,0.525,1,59.5,11.7,100
2025-06-16,17.4674,74.0178,31.1,59.8,0.565,2,74.2,12.79,100
2025-06-07,23.0136,84.4956,31.7,78.5,0.869,5,84.7,20.13,100
2025-06-26,10.5481,93.164,23.5,33.5,0.759,0,79.8,13.31,100
2025-06-11,18.1682,80.5314,34.0,69.7,0.171,0,30.0,6.12,50
2025-06-10,8.9629,96.0311,31.6,24.3,0.288,3,39.9,9.08,50
2025-06-06,10.2788,81.1142,40.1,84.3,0.381,6,59.1,11.09,100
2025-06-01,19.5108,72.1408,27.3,25.7,0.205,2,34.5,3.94,50
2025-06-15,11.8488,79.2936,23.0,84.0,0.511,1,38.6,10.02,50
2025-06-17,24.4587,95.5994,35.1,54.4,0.986,1,113.1,20.19,200
2025-06-02,27.9945,77.2719,33.7,51.4,0.563,1,80.3,9.56,100
2025-06-03,31.217,93.1748,27.0,88.1,0.768,2,62.1,18.07,100
2025-06-16,13.8044,93.5563,24.4,89.3,0.715,2,60.9,17.82,100
2025-06-07,12.857,78.1554,39.7,65.5,0.865,1,106.8,21.22,200
2025-06-07,11.0325,70.4145,39.1,28.9,0.294,0,34.5,5.19,50
2025-06-19,26.4565,89.0122,19.6,55.4,0.778,2,53.2,19.31,100
2025-06-06,28.4878,77.0339,29.7,57.0,0.893,5,109.1,23.24,200
2025-06-16,8.916,90.7048,40.3,56.0,0.254,4,32.7,5.82,50
2025-06-16,35.1502,80.837,29.6,59.9,0.412,1,36.9,6.73,50
2025-06-26,9.5072,82.0727,29.5,21.3,0.973,3,98.7,23.13,100
2025-06-20,23.6976,90.5594,30.6,69.8,0.803,2,85.5,15.96,100
2025-06-25,28.5628,79.0885,26.4,69.9,0.354,2,24.5,6.61,50
2025-06-10,33.2581,80.8507,23.5,28.1,0.608,3,49.0,15.29,50
2025-06-29,28.7085,78.9095,37.3,59.9,0.464,1,47.3,7.01,50
2025-06-16,31.2501,78.6529,22.8,59.8,0.541,6,37.8,12.93,50
2025-06-01,17.8441,83.2525,33.2,67.8,0.42,5,53.8,7.17,100
2025-06-27,31.6299,91.4552,36.4,26.0,0.351,2,53.8,6.34,100
2025-06-12,10.3233,78.4913,24.7,63.9,0.707,3,72.9,14.33,100
2025-06-29,33.9497,83.2034,27.4,39.7,0.801,2,76.2,15.52,100
2025-06-03,23.8802,87.4511,38.1,55.5,0.887,0,98.9,16.88,100
2025-06-26,31.7016,75.8137,34.7,74.1,0.24,0,18.0,0.69,50
2025-06-17,21.1172,76.0482,28.9,69.4,0.841,1,78.9,15.31,100
2025-06-27,26.6638,95.069,38.0,28.3,0.329,3,46.6,10.77,50
2025-06-18,23.2657,88.9825,38.0,61.4,0.485,2,71.4,11.3,100
2025-06-19,29.2161,84.7384,33.3,87.8,0.911,2,76.7,18.2,100
2025-06-23,10.3673,86.7839,27.5,31.0,0.509,4,43.8,10.87,50
2025-06-28,9.7502,68.8497,29.9,79.7,0.277,0,10.0,7.07,50
2025-06-29,15.166,85.925,33.4,69.2,0.244,2,13.5,6.05,50
2025-06-01,12.6268,82.7758,31.1,74.2,0.526,0,67.4,8.28,100
2025-06-27,33.2817,83.8267,36.7,39.7,0.786,7,75.6,18.15,100
2025-06-15,14.3572,78.4233,24.4,40.2,0.997,1,92.4,17.97,100
2025-06-02,36.3001,70.3627,24.5,83.4,0.809,1,82.9,15.29,100
2025-06-24,17.77,73.6068,32.9,45.2,0.889,4,88.6,21.15,100
2025-06-29,13.2814,95.5716,29.5,24.4,0.773,3,64.3,18.13,100
2025-06-18,30.9013,79.8523,28.9,62.0,0.906,2,90.1,21.18,100
2025-06-08,27.1025,81.5338,23.2,28.7,0.169,1,22.3,4.16,50
2025-06-26,22.4477,69.5286,32.1,75.8,0.937,1,106.8,16.22,200
2025-06-02,24.1055,69.0894,31.7,64.9,0.457,2,45.8,7.65,50
2025-06-10,28.8569,88.7983,35.3,81.2,0.929,1,95.3,20.03,100
2025-06-02,14.6252,83.6047,32.3,74.9,0.168,3,31.8,5.06,50
2025-06-12,36.8937,82.7525,31.3,27.8,0.744,2,61.7,13.56,100
2025-06-11,36.269,75.0506,37.9,46.7,0.762,0,97.4,14.56,100
2025-06-03,26.8594,89.5978,25.4,74.2,0.997,2,87.5,24.74,100
2025-06-06,13.7867,72.8789,34.7,49.2,0.792,2,71.4,18.7,100
2025-06-30,27.7266,73.5081,23.6,88.1,0.444,3,17.1,13.38,50
2025-06-08,10.0938,81.3607,27.8,71.5,0.602,1,73.3,10.18,100
2025-06-23,8.8889,76.3021,25.9,21.1,0.43,5,34.8,14.44,50
2025-06-07,15.4728,75.1764,35.9,81.6,0.276,2,27.5,5.48,50
2025-06-22,21.4161,86.7119,31.7,27.1,0.324,1,34.5,10.12,50
2025-06-09,33.1799,86.8782,31.9,29.8,0.3,2,27.1,7.72,50
2025-06-22,29.0879,91.911,26.5,71.4,0.594,2,48.8,14.14,50
2025-06-19,29.5385,80.1135,30.5,80.5,0.916,2,87.4,20.71,100
2025-06-06,20.3393,70.1195,28.2,57.5,0.921,1,89.5,19.12,100
2025-06-16,18.0321,75.9363,33.9,40.2,0.149,1,28.3,4.65,50
2025-06-28,18.7601,96.4202,27.0,44.6,0.172,2,10.0,2.4,50
2025-06-05,36.6418,85.2915,38.6,44.0,0.321,3,58.5,7.66,100
2025-06-25,9.1632,88.5824,23.6,42.9,0.33,4,14.0,10.16,50
2025-06-14,33.1439,68.2134,28.0,37.0,0.185,1,18.1,4.42,50
2025-06-02,24.7816,83.028,40.4,62.6,0.45,1,60.0,8.8,100
2025-06-02,20.7198,69.0883,29.8,83.0,0.629,2,54.5,14.05,100
2025-06-10,29.0325,84.5077,25.4,41.5,0.62,0,66.5,9.67,100
2025-06-11,22.1134,94.7024,33.1,33.1,0.589,3,55.6,15.37,100
2025-06-17,33.3293,96.0842,29.6,78.7,0.405,4,54.1,5.94,100
2025-06-10,34.1204,83.676,27.8,71.9,0.736,2,77.0,15.67,100
2025-06-07,20.2299,81.2879,26.5,85.2,0.844,2,71.7,19.4,100
2025-06-06,16.028,95.4055,45.8,31.6,0.412,4,52.9,10.4,100
2025-06-01,25.1782,87.5347,30.7,30.1,0.177,0,29.4,2.6,50
2025-06-04,34.4585,69.8821,22.4,57.9,0.367,2,13.9,10.54,50
2025-06-13,14.1092,81.506,39.5,63.0,0.224,1,35.3,3.6,50
2025-06-02,26.066,74.9671,35.1,53.6,0.521,1,66.7,14.29,100
2025-06-21,26.3152,81.6243,28.2,61.9,0.24,0,25.9,4.38,50
2025-06-12,29.2603,81.2085,27.3,32.6,0.517,2,45.6,10.85,50
2025-06-22,11.8155,84.8822,35.4,53.6,0.299,4,30.7,9.44,50
2025-06-21,28.7589,78.3463,30.8,66.1,0.765,2,84.9,15.68,100
2025-06-21,34.3619,72.7638,22.4,50.3,0.125,2,10.0,3.69,50
2025-06-12,13.2108,82.6079,40.9,67.6,0.599,0,78.8,13.12,100
2025-06-08,14.8888,92.0759,29.8,51.6,0.253,3,12.0,4.11,50
2025-06-30,36.1705,87.2564,39.5,43.4,0.101,1,15.6,3.75,50
2025-06-05,13.2483,77.8127,38.4,41.3,0.882,3,104.5,15.75,200
2025-06-02,32.7772,95.1302,27.0,48.8,0.704,6,58.4,17.05,100
2025-06-23,22.2761,94.454,37.2,21.6,0.189,4,41.3,5.07,50
2025-06-01,15.1697,74.0711,28.7,66.8,0.698,0,74.9,11.34,100
2025-06-23,33.2517,69.1431,22.7,79.2,0.65,1,47.1,16.88,50
2025-06-12,20.9139,89.498,29.9,44.8,0.526,1,50.2,11.35,100
2025-06-26,22.9297,92.0007,34.0,23.2,0.477,2,42.7,9.23,50
2025-06-28,18.4178,96.0681,29.7,89.1,0.898,3,94.1,19.74,100
2025-06-09,25.1956,93.8053,30.5,38.5,0.321,0,48.5,11.39,50
2025-06-04,12.7422,85.4155,37.7,28.9,0.458,5,45.4,9.67,50
2025-06-27,19.3414,83.3715,32.5,45.9,0.396,0,45.2,9.24,50
2025-06-13,36.113,68.8074,27.8,71.7,0.794,6,79.3,17.05,100
2025-06-24,15.4859,75.153,35.5,40.6,0.925,0,88.2,19.46,100
2025-06-23,27.0454,81.3288,33.0,60.2,0.865,2,80.9,16.98,100
2025-06-09,17.4305,86.2266,19.4,49.1,0.818,4,47.8,18.03,50
2025-06-22,30.4307,84.1603,34.1,28.2,0.988,3,110.6,21.58,200
2025-06-12,11.7953,89.5364,34.0,43.1,0.727,1,75.1,17.68,100
2025-06-21,36.1248,76.1132,32.1,70.7,0.776,3,73.5,14.07,100
2025-06-14,21.1599,84.3836,36.5,62.8,0.985,3,128.9,24.6,200
2025-06-02,14.8455,70.5561,28.6,28.4,0.106,2,10.0,0.5,50
2025-06-09,10.1314,79.9963,33.7,31.4,0.671,3,85.5,15.58,100
2025-06-08,12.923,89.7547,24.2,64.9,0.765,1,46.3,15.92,50
2025-06-21,23.0734,88.1086,34.0,76.9,0.926,1,93.4,18.76,100
2025-06-20,17.7731,96.7286,41.8,44.5,0.895,2,90.2,18.97,100
2025-06-15,32.0376,76.0588,27.0,61.7,0.858,0,73.1,18.2,100
2025-06-01,20.4957,82.4475,28.2,31.9,0.951,3,87.0,21.44,100
2025-06-13,15.2127,77.5564,28.4,41.8,0.584,1,48.9,11.82,50
2025-06-01,25.8972,80.7775,32.6,21.4,0.106,4,17.0,5.53,50
2025-06-04,28.4965,92.8516,26.7,73.8,0.11,2,14.8,2.74,50
2025-06-02,12.8442,87.8421,34.1,48.1,0.59,4,64.0,13.99,100
2025-06-27,12.861,93.5908,36.2,77.1,0.492,1,61.7,12.66,100
2025-06-07,9.0635,73.9018,34.7,69.6,0.506,0,73.3,12.49,100
2025-06-12,29.3557,93.3275,23.2,78.0,0.46,1,28.8,11.8,50
2025-06-18,27.2503,69.7331,37.0,40.0,0.926,3,112.1,17.97,200
2025-06-07,21.7643,93.7694,36.7,33.0,0.423,2,77.6,10.31,100
2025-06-14,32.4809,77.5431,36.2,88.0,0.871,3,114.5,19.84,200
2025-06-05,31.3644,77.123,33.9,70.2,0.913,2,113.4,22.8,200
2025-06-01,24.9753,82.8506,33.1,78.4,0.55,0,66.9,12.59,100
2025-06-08,33.1799,95.28,37.2,20.9,0.502,2,72.5,9.79,100
2025-06-09,13.9694,69.3857,41.6,44.8,0.785,1,91.1,15.44,100
2025-06-07,11.2457,78.2147,27.2,72.0,0.737,1,68.7,10.15,100
2025-06-23,15.8227,92.8406,37.4,25.5,0.396,2,48.7,8.77,50
2025-06-08,9.6555,79.4856,31.6,59.7,0.192,2,15.0,4.1,50
2025-06-27,23.4039,73.7756,31.4,50.0,0.338,0,37.4,5.71,50
2025-06-02,35.1616,80.319,24.3,21.2,0.218,3,10.0,4.3,50
2025-06-21,9.141,79.181,30.6,36.5,0.365,1,38.0,10.87,50
2025-06-11,11.5412,94.5471,27.0,39.9,0.336,2,15.3,2.34,50
2025-06-17,21.1138,90.0961,29.7,27.8,0.674,2,61.6,11.94,100
2025-06-26,35.0824,82.6484,26.5,64.2,0.959,2,103.8,24.95,200
2025-06-19,17.1685,96.6627,29.8,37.0,0.717,1,73.3,16.81,100
2025-06-08,22.7098,81.493,30.0,39.4,0.934,2,106.7,20.29,200
2025-06-15,9.2056,69.6889,32.5,82.9,0.806,4,78.3,18.11,100
2025-06-17,12.302,75.606,23.9,52.7,0.755,2,63.9,14.93,100
2025-06-11,36.6123,80.646,24.8,47.4,0.473,5,41.6,9.41,50
2025-06-26,35.9884,72.5502,33.8,70.7,0.392,3,43.0,10.08,50
2025-06-27,8.1433,95.4794,28.0,83.7,0.862,2,69.3,19.84,100
2025-06-30,35.6025,90.2386,37.4,21.8,0.915,2,108.3,17.91,200
2025-06-30,26.5345,75.7803,33.1,51.4,0.507,2,45.5,7.51,50
2025-06-12,33.1696,85.1333,35.0,62.8,0.108,5,18.2,5.99,50
2025-06-19,21.1875,88.922,39.1,42.3,0.813,2,73.6,18.81,100
2025-06-19,22.9523,95.2971,30.5,74.1,0.357,0,30.0,8.8,50
2025-06-07,22.1766,93.5674,29.1,88.0,0.109,7,10.0,5.36,50
2025-06-28,27.3391,82.9406,36.4,86.0,0.824,4,97.6,14.16,100
2025-06-24,12.0499,90.4649,34.5,38.6,0.566,1,51.0,9.37,100
2025-06-28,8.8692,84.3022,31.1,35.8,0.717,5,64.4,19.41,100
2025-06-25,16.93,84.0284,39.0,87.0,0.923,0,123.4,15.76,200
2025-06-29,28.4357,71.3275,30.9,52.1,0.587,3,79.7,14.64,100
2025-06-26,13.8538,71.658,32.2,34.6,0.553,0,63.7,9.02,100
2025-06-13,27.5295,83.3565,32.1,69.5,0.362,4,52.1,7.0,100
2025-06-02,36.1274,75.797,27.3,39.9,0.375,2,29.5,12.15,50
2025-06-22,10.7231,68.6101,32.4,38.7,0.817,4,91.8,22.07,100
2025-06-02,27.5055,88.9623,39.0,81.5,0.504,0,69.9,10.41,100
2025-06-23,20.8688,68.9421,34.2,31.4,0.247,1,21.6,4.47,50
2025-06-10,33.1761,85.263,32.2,24.5,0.185,1,23.8,6.26,50
2025-06-17,13.1373,83.6366,31.2,38.8,0.526,1,51.4,7.86,100
2025-06-23,28.0862,96.0956,33.7,62.5,0.518,2,61.0,13.78,100
2025-06-30,32.3053,82.0422,35.7,28.6,0.688,4,72.0,19.8,100
2025-06-04,35.3938,69.8444,35.0,53.0,0.524,4,45.4,13.64,50
2025-06-01,27.8142,83.999,30.3,63.9,0.229,0,23.5,2.25,50
2025-06-03,22.4181,92.3918,33.6,79.4,0.557,2,69.4,15.19,100
2025-06-09,25.9176,96.9086,34.4,36.1,0.916,3,106.5,20.45,200
2025-06-21,33.1982,80.48,27.0,77.2,0.243,1,10.0,5.08,50
2025-06-27,24.5477,77.2887,32.8,36.4,0.721,0,78.1,12.48,100
2025-06-06,8.8812,94.2929,21.2,67.4,0.634,0,57.1,10.4,100
2025-06-15,34.9975,73.546,34.4,50.1,0.774,0,85.4,17.79,100
2025-06-26,27.9963,85.8474,35.3,28.0,0.236,2,40.2,5.57,50
2025-06-27,27.6189,79.7657,35.7,70.0,0.947,1,89.1,19.27,100
2025-06-21,14.2546,69.1914,30.0,35.2,0.659,1,54.4,13.93,100
2025-06-03,27.1077,78.0714,33.5,32.4,0.862,1,97.3,13.84,100
2025-06-24,19.4221,75.6916,39.1,45.1,0.322,1,42.4,6.9,50
2025-06-06,26.8858,87.8966,39.1,65.7,0.765,4,101.9,17.29,200
2025-06-15,11.0912,95.5149,31.9,36.4,0.803,1,86.2,19.55,100
2025-06-17,27.0775,75.7734,32.7,32.9,0.458,1,40.9,11.32,50
2025-06-27,36.983,91.5325,37.6,20.7,0.446,1,46.5,6.99,50
2025-06-16,9.3981,69.6054,24.5,53.0,0.692,1,42.2,13.55,50
2025-06-22,36.3381,83.6055,30.4,50.0,0.184,3,25.9,7.27,50
2025-06-21,19.8003,70.046,38.7,36.4,0.762,2,88.1,13.63,100
2025-06-22,33.2519,95.087,36.9,23.8,0.139,2,33.4,7.17,50
2025-06-26,30.6892,90.2242,33.8,50.0,0.272,3,35.5,6.86,50
2025-06-05,24.4435,87.0805,24.5,75.2,0.698,2,62.7,16.03,100
2025-06-11,29.415,91.893,31.8,70.1,0.188,1,29.7,3.38,50
2025-06-20,33.477,86.7781,29.1,80.3,0.975,3,95.2,20.09,100
2025-06-07,19.7201,96.0994,33.7,20.7,0.882,0,90.4,15.8,100
2025-06-21,17.484,88.7048,28.0,87.6,0.664,4,63.4,18.35,100
